,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.07,7.77,14.54,83.35,48.96,30.64,11.97,4.93
DCC_joint,,5.07,,3.50,10.37,87.15,48.19,28.10,9.63,0.01
DCC_bivariate_loop,,7.77,3.50,,5.47,70.26,38.68,21.48,7.49,3.43
SW_cross_validated,,14.54,10.37,5.47,,77.09,38.61,18.69,4.85,10.05
SW_15,,83.35,87.15,70.26,77.09,,32.45,50.39,27.97,83.85
SW_30,,48.96,48.19,38.68,38.61,32.45,,17.73,13.28,46.72
SW_60,,30.64,28.10,21.48,18.69,50.39,17.73,,4.30,27.32
SW_120,,11.97,9.63,7.49,4.85,27.97,13.28,4.30,,9.57
sFC,,4.93,0.01,3.43,10.05,83.85,46.72,27.32,9.57,
