,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.38,7.63,15.48,77.88,46.71,27.09,14.01,5.48
DCC_joint,,5.38,,3.07,9.59,68.28,39.66,21.81,10.76,0.05
DCC_bivariate_loop,,7.63,3.07,,4.99,53.92,30.93,16.49,8.05,3.04
SW_cross_validated,,15.48,9.59,4.99,,58.16,30.46,13.71,5.09,9.60
SW_15,,77.88,68.28,53.92,58.16,,23.83,34.72,28.86,68.72
SW_30,,46.71,39.66,30.93,30.46,23.83,,12.87,13.71,39.86
SW_60,,27.09,21.81,16.49,13.71,34.72,12.87,,4.26,21.87
SW_120,,14.01,10.76,8.05,5.09,28.86,13.71,4.26,,10.76
sFC,,5.48,0.05,3.04,9.60,68.72,39.86,21.87,10.76,
