,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.7309e-19,2.3428e-13,1.3979e-18,4.2453e-30,1.0747e-25,4.8592e-23,7.5908e-20,1.7042e-20
DCC_joint,,3.7309e-19,,1.1416e-09,2.6485e-03,4.5632e-29,2.2258e-23,7.0692e-19,5.2845e-13,3.0438e-03
DCC_bivariate_loop,,2.3428e-13,1.1416e-09,,1.6050e-10,1.1127e-27,6.2489e-23,3.8446e-19,5.0897e-15,2.8569e-11
SW_cross_validated,,1.3979e-18,2.6485e-03,1.6050e-10,,7.2865e-28,2.7141e-22,2.2054e-17,3.4214e-11,2.4000e-01
SW_15,,4.2453e-30,4.5632e-29,1.1127e-27,7.2865e-28,,2.6327e-20,1.5058e-24,3.7708e-25,1.2826e-29
SW_30,,1.0747e-25,2.2258e-23,6.2489e-23,2.7141e-22,2.6327e-20,,2.4272e-16,7.3887e-19,1.2234e-23
SW_60,,4.8592e-23,7.0692e-19,3.8446e-19,2.2054e-17,1.5058e-24,2.4272e-16,,5.4167e-11,5.1468e-19
SW_120,,7.5908e-20,5.2845e-13,5.0897e-15,3.4214e-11,3.7708e-25,7.3887e-19,5.4167e-11,,1.2632e-12
sFC,,1.7042e-20,3.0438e-03,2.8569e-11,2.4000e-01,1.2826e-29,1.2234e-23,5.1468e-19,1.2632e-12,
