,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.99,5.91,11.43,62.34,40.55,26.25,11.23,3.92
DCC_joint,,3.99,,2.61,8.77,71.74,44.72,26.84,9.32,0.02
DCC_bivariate_loop,,5.91,2.61,,4.89,58.31,35.31,20.34,7.43,2.53
SW_cross_validated,,11.43,8.77,4.89,,67.77,38.38,19.19,4.96,8.47
SW_15,,62.34,71.74,58.31,67.77,,32.31,50.00,25.34,69.09
SW_30,,40.55,44.72,35.31,38.38,32.31,,19.25,12.23,43.08
SW_60,,26.25,26.84,20.34,19.19,50.00,19.25,,3.93,25.92
SW_120,,11.23,9.32,7.43,4.96,25.34,12.23,3.93,,9.24
sFC,,3.92,0.02,2.53,8.47,69.09,43.08,25.92,9.24,
