,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.04,17.08,34.68,174.46,104.59,60.64,31.34,12.26
DCC_joint,,12.04,,6.87,21.43,152.67,88.68,48.77,24.07,0.12
DCC_bivariate_loop,,17.08,6.87,,11.17,120.56,69.17,36.87,18.00,-6.81
SW_cross_validated,,34.68,21.43,11.17,,130.06,68.11,30.65,11.39,-21.46
SW_15,,174.46,152.67,120.56,130.06,,-53.29,-77.63,-64.52,-153.67
SW_30,,104.59,88.68,69.17,68.11,-53.29,,-28.77,-30.65,-89.12
SW_60,,60.64,48.77,36.87,30.65,-77.63,-28.77,,-9.53,-48.91
SW_120,,31.34,24.07,18.00,11.39,-64.52,-30.65,-9.53,,-24.06
sFC,,12.26,0.12,-6.81,-21.46,-153.67,-89.12,-48.91,-24.06,
