,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.34,17.37,32.52,186.43,109.50,68.52,26.77,11.02
DCC_joint,,11.34,,7.84,23.20,194.88,107.75,62.84,21.54,-0.02
DCC_bivariate_loop,,17.37,7.84,,12.22,157.11,86.50,48.03,16.75,-7.66
SW_cross_validated,,32.52,23.20,12.22,,172.39,86.34,41.79,10.85,-22.46
SW_15,,186.43,194.88,157.11,172.39,,-72.57,-112.67,-62.54,-187.49
SW_30,,109.50,107.75,86.50,86.34,-72.57,,-39.65,-29.69,-104.47
SW_60,,68.52,62.84,48.03,41.79,-112.67,-39.65,,-9.61,-61.09
SW_120,,26.77,21.54,16.75,10.85,-62.54,-29.69,-9.61,,-21.39
sFC,,11.02,-0.02,-7.66,-22.46,-187.49,-104.47,-61.09,-21.39,
