,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.9379e-16,7.8341e-11,2.5888e-15,3.3163e-27,2.1060e-24,1.7674e-21,5.2793e-18,2.0782e-17
DCC_joint,,2.9379e-16,,1.6664e-13,2.2473e-03,5.2786e-28,8.7808e-25,1.4481e-20,4.1693e-12,4.9907e-07
DCC_bivariate_loop,,7.8341e-11,1.6664e-13,,1.5703e-11,4.9397e-28,3.9559e-25,8.2513e-22,1.6368e-16,8.0445e-16
SW_cross_validated,,2.5888e-15,2.2473e-03,1.5703e-11,,9.9081e-28,1.8706e-24,3.0584e-20,9.2797e-13,6.0226e-09
SW_15,,3.3163e-27,5.2786e-28,4.9397e-28,9.9081e-28,,1.3741e-20,2.8970e-25,9.0682e-26,4.5360e-28
SW_30,,2.1060e-24,8.7808e-25,3.9559e-25,1.8706e-24,1.3741e-20,,2.7265e-19,2.9168e-21,8.6458e-25
SW_60,,1.7674e-21,1.4481e-20,8.2513e-22,3.0584e-20,2.8970e-25,2.7265e-19,,7.2250e-14,2.6585e-20
SW_120,,5.2793e-18,4.1693e-12,1.6368e-16,9.2797e-13,9.0682e-26,2.9168e-21,7.2250e-14,,4.0423e-10
sFC,,2.0782e-17,4.9907e-07,8.0445e-16,6.0226e-09,4.5360e-28,8.6458e-25,2.6585e-20,4.0423e-10,
