,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,3.99,24.64,-3.62,-0.30,-8.92,0.09,26.26,337.48
SVWP,3.99,,20.27,-7.53,-4.48,-13.26,-4.82,20.75,327.61
DCC_joint,24.64,20.27,,-28.09,-26.28,-37.14,-31.24,-4.92,337.63
SW_cross_validated,-3.62,-7.53,-28.09,,3.49,-4.78,4.53,30.40,334.26
SW_15,-0.30,-4.48,-26.28,3.49,,-9.12,0.48,28.98,372.26
SW_30,-8.92,-13.26,-37.14,-4.78,-9.12,,11.86,44.68,437.26
SW_60,0.09,-4.82,-31.24,4.53,0.48,11.86,,41.11,591.92
SW_120,26.26,20.75,-4.92,30.40,28.98,44.68,41.11,,729.01
sFC,337.48,327.61,337.63,334.26,372.26,437.26,591.92,729.01,
