,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0000,0.0729,0.0000,0.0000,0.0001,0.0000,0.0005
SVWP,-0.0312,-,0.0000,0.0633,0.0000,0.0000,0.0001,0.0000,0.0002
DCC_joint,15.9849,16.1939,-,0.0000,0.0000,0.2228,0.0000,0.0000,0.0000
SW_cross_validated,3.107,3.1495,-8.6923,-,0.0000,0.0038,1.,0.0000,1.
SW_15,-18.4811,-18.525,-24.5937,-18.1684,-,0.0000,0.0000,0.0000,0.0000
SW_30,6.9144,6.9578,-2.7522,3.9198,19.3361,-,0.18,0.0000,0.0000
SW_60,4.7889,4.8446,-7.1876,1.3141,19.0154,-2.8228,-,0.0000,0.1093
SW_120,-15.1594,-15.2948,-24.1884,-13.5992,9.4468,-15.0094,-14.8725,-,0.0000
sFC,4.3985,4.6384,-14.4972,-1.2103,19.8816,-5.6022,-2.9824,18.1217,-
