,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,0.0144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SVWP,-0.0495,-,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,3.5696,3.6497,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0144
SW_cross_validated,-8.0272,-8.0401,-11.4684,-,0.0000,0.0000,0.0000,0.0164,0.0000
SW_15,-53.2431,-53.449,-56.1318,-45.5515,-,0.0000,0.0000,0.0000,0.0000
SW_30,-35.0496,-35.2284,-38.3919,-26.5177,21.709,-,0.0000,0.0000,0.0000
SW_60,-21.5185,-21.6362,-25.1191,-12.7207,35.8411,15.0301,-,0.0000,0.0000
SW_120,-11.979,-12.0253,-15.5543,-3.5358,43.4983,23.8348,9.4737,-,0.0000
sFC,7.2648,7.384,3.5698,15.2554,60.0205,42.7245,29.5337,19.6473,-
