,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,4.99,25.09,5.29,15.71,2.82,14.93,85.48,94.03
SVWP,4.99,,9.36,-1.77,4.38,-3.37,3.38,38.95,39.87
DCC_joint,25.09,9.36,,-19.39,-8.78,-23.05,-11.69,65.03,74.24
SW_cross_validated,5.29,-1.77,-19.39,,10.30,-2.65,9.12,79.04,87.02
SW_15,15.71,4.38,-8.78,10.30,,-13.39,-1.99,69.37,77.14
SW_30,2.82,-3.37,-23.05,-2.65,-13.39,,12.44,86.82,96.75
SW_60,14.93,3.38,-11.69,9.12,-1.99,12.44,,81.08,93.34
SW_120,85.48,38.95,65.03,79.04,69.37,86.82,81.08,,-0.15
sFC,94.03,39.87,74.24,87.02,77.14,96.75,93.34,-0.15,
