,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.18,10.87,23.43,91.02,62.28,41.90,28.67,8.09
SVWP,-0.18,,11.05,23.62,91.35,62.56,42.14,28.87,8.28
DCC_joint,10.87,11.05,,12.80,74.60,47.34,28.46,17.24,-3.27
SW_cross_validated,23.43,23.62,12.80,,54.97,29.71,12.65,3.56,-16.45
SW_15,91.02,91.35,74.60,54.97,,-31.07,-50.11,-54.02,-83.27
SW_30,62.28,62.56,47.34,29.71,-31.07,,-20.04,-27.28,-54.23
SW_60,41.90,42.14,28.46,12.65,-50.11,-20.04,,-9.28,-33.87
SW_120,28.67,28.87,17.24,3.56,-54.02,-27.28,-9.28,,-21.34
sFC,8.09,8.28,-3.27,-16.45,-83.27,-54.23,-33.87,-21.34,
