,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.50,2.51,0.53,1.57,0.28,1.50,8.56,9.41
SVWP,0.50,,0.94,0.18,0.44,0.34,0.34,3.90,3.99
DCC_joint,2.51,0.94,,1.94,0.88,2.31,1.17,6.50,7.42
SW_cross_validated,0.53,0.18,1.94,,1.03,0.27,0.91,7.90,8.70
SW_15,1.57,0.44,0.88,1.03,,1.34,0.20,6.94,7.71
SW_30,0.28,0.34,2.31,0.27,1.34,,1.24,8.68,9.68
SW_60,1.50,0.34,1.17,0.91,0.20,1.24,,8.11,9.33
SW_120,8.56,3.90,6.50,7.90,6.94,8.68,8.11,,0.01
sFC,9.41,3.99,7.42,8.70,7.71,9.68,9.33,0.01,
