,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,1.4287e-03,3.3082e-229,5.6753e-90,3.1117e-132,6.7219e-96,4.6679e-239,0.0000e+00,0.0000e+00
SVWP,1.4287e-03,,4.4851e-209,1.0195e-66,8.0802e-110,1.5517e-72,4.2651e-216,0.0000e+00,0.0000e+00
DCC_joint,3.3082e-229,4.4851e-209,,1.5075e-156,4.0143e-110,2.8558e-151,3.7722e-02,0.0000e+00,0.0000e+00
SW_cross_validated,5.6753e-90,1.0195e-66,1.5075e-156,,2.0585e-27,1.3431e-01,1.7392e-161,0.0000e+00,0.0000e+00
SW_15,3.1117e-132,8.0802e-110,4.0143e-110,2.0585e-27,,5.9266e-22,2.9408e-111,0.0000e+00,0.0000e+00
SW_30,6.7219e-96,1.5517e-72,2.8558e-151,1.3431e-01,5.9266e-22,,8.4859e-156,0.0000e+00,0.0000e+00
SW_60,4.6679e-239,4.2651e-216,3.7722e-02,1.7392e-161,2.9408e-111,8.4859e-156,,0.0000e+00,0.0000e+00
SW_120,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,,6.4795e-258
sFC,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.4795e-258,
