,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,3.17,71.48,26.49,37.35,27.92,76.00,275.17,421.27
SVWP,3.17,,63.01,21.08,31.44,22.43,65.89,238.47,342.34
DCC_joint,71.48,63.01,,-44.49,-31.49,-42.88,-2.08,153.35,232.99
SW_cross_validated,26.49,21.08,-44.49,,11.71,1.50,46.03,223.31,332.69
SW_15,37.35,31.44,-31.49,11.71,,-10.23,31.78,195.04,285.50
SW_30,27.92,22.43,-42.88,1.50,-10.23,,44.26,219.95,327.03
SW_60,76.00,65.89,-2.08,46.03,31.78,44.26,,173.16,274.40
SW_120,275.17,238.47,153.35,223.31,195.04,219.95,173.16,,85.33
sFC,421.27,342.34,232.99,332.69,285.50,327.03,274.40,85.33,
