,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.39,6.04,14.66,68.45,43.32,25.20,7.84,3.07
DCC_joint,,3.39,,3.48,14.04,82.72,49.33,26.07,6.76,0.28
DCC_bivariate_loop,,6.04,3.48,,8.61,67.77,40.04,20.65,5.50,3.64
SW_cross_validated,,14.66,14.04,8.61,,72.86,38.04,15.28,2.75,13.79
SW_15,,68.45,82.72,67.77,72.86,,29.02,41.25,16.25,79.54
SW_30,,43.32,49.33,40.04,38.04,29.02,,16.09,8.13,47.85
SW_60,,25.20,26.07,20.65,15.28,41.25,16.09,,2.41,25.62
SW_120,,7.84,6.76,5.50,2.75,16.25,8.13,2.41,,6.83
sFC,,3.07,0.28,3.64,13.79,79.54,47.85,25.62,6.83,
