,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.5414e-09,7.2926e-03,2.2097e-14,1.8068e-24,2.1903e-21,2.1342e-17,1.2485e-11,4.5983e-09
DCC_joint,,5.5414e-09,,5.9823e-10,4.4115e-14,3.2316e-28,2.8585e-25,4.4817e-19,1.5139e-09,7.6617e-01
DCC_bivariate_loop,,7.2926e-03,5.9823e-10,,5.7151e-16,2.2586e-27,1.7087e-24,1.2628e-19,2.0533e-11,4.5766e-10
SW_cross_validated,,2.2097e-14,4.4115e-14,5.7151e-16,,3.0956e-24,1.6111e-19,1.1197e-10,2.5772e-03,5.2902e-14
SW_15,,1.8068e-24,3.2316e-28,2.2586e-27,3.0956e-24,,3.1158e-20,2.9807e-23,2.1667e-16,3.4438e-28
SW_30,,2.1903e-21,2.8585e-25,1.7087e-24,1.6111e-19,3.1158e-20,,7.2739e-17,1.6512e-10,3.1387e-25
SW_60,,2.1342e-17,4.4817e-19,1.2628e-19,1.1197e-10,2.9807e-23,7.2739e-17,,5.8290e-02,5.0587e-19
SW_120,,1.2485e-11,1.5139e-09,2.0533e-11,2.5772e-03,2.1667e-16,1.6512e-10,5.8290e-02,,1.6744e-09
sFC,,4.5983e-09,7.6617e-01,4.5766e-10,5.2902e-14,3.4438e-28,3.1387e-25,5.0587e-19,1.6744e-09,
