,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.74,4.68,12.64,51.75,39.81,23.69,11.13,2.51
DCC_joint,,2.74,,2.64,12.73,60.98,49.86,26.35,10.19,0.15
DCC_bivariate_loop,,4.68,2.64,,7.95,50.69,37.99,20.21,8.24,2.66
SW_cross_validated,,12.64,12.73,7.95,,53.84,40.80,16.08,4.22,12.06
SW_15,,51.75,60.98,50.69,53.84,,24.39,35.14,22.53,57.97
SW_30,,39.81,49.86,37.99,40.80,24.39,,17.92,12.01,46.21
SW_60,,23.69,26.35,20.21,16.08,35.14,17.92,,3.60,25.05
SW_120,,11.13,10.19,8.24,4.22,22.53,12.01,3.60,,10.11
sFC,,2.51,0.15,2.66,12.06,57.97,46.21,25.05,10.11,
