,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.7794e-13,1.3692e-05,8.6747e-15,2.3894e-26,7.3964e-23,3.6322e-20,2.2568e-16,1.5846e-14
DCC_joint,,2.7794e-13,,9.9447e-13,4.1460e-08,2.0750e-28,6.7706e-24,1.6777e-21,2.7749e-13,1.1255e-06
DCC_bivariate_loop,,1.3692e-05,9.9447e-13,,4.8159e-15,9.2330e-28,6.2755e-24,1.4855e-21,1.9086e-16,1.1248e-14
SW_cross_validated,,8.6747e-15,4.1460e-08,4.8159e-15,,2.2392e-28,1.2643e-23,5.5258e-21,2.4887e-11,4.2473e-02
SW_15,,2.3894e-26,2.0750e-28,9.2330e-28,2.2392e-28,,2.0790e-19,2.7905e-25,3.6184e-25,1.8595e-28
SW_30,,7.3964e-23,6.7706e-24,6.2755e-24,1.2643e-23,2.0790e-19,,3.4076e-18,8.1072e-20,9.4481e-24
SW_60,,3.6322e-20,1.6777e-21,1.4855e-21,5.5258e-21,2.7905e-25,3.4076e-18,,6.9180e-13,2.9239e-21
SW_120,,2.2568e-16,2.7749e-13,1.9086e-16,2.4887e-11,3.6184e-25,8.1072e-20,6.9180e-13,,7.3350e-12
sFC,,1.5846e-14,1.1255e-06,1.1248e-14,4.2473e-02,1.8595e-28,9.4481e-24,2.9239e-21,7.3350e-12,
