,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.11,5.30,13.89,65.86,40.60,26.96,16.17,14.03
DCC_joint,,12.11,,5.14,3.81,70.51,37.20,20.35,8.52,1.36
DCC_bivariate_loop,,5.30,5.14,,7.55,56.73,33.39,20.21,11.02,6.38
SW_cross_validated,,13.89,3.81,7.55,,57.22,29.82,14.72,5.31,3.15
SW_15,,65.86,70.51,56.73,57.22,,23.12,39.94,38.04,78.29
SW_30,,40.60,37.20,33.39,29.82,23.12,,14.94,18.40,39.72
SW_60,,26.96,20.35,20.21,14.72,39.94,14.94,,6.33,21.35
SW_120,,16.17,8.52,11.02,5.31,38.04,18.40,6.33,,8.24
sFC,,14.03,1.36,6.38,3.15,78.29,39.72,21.35,8.24,
