,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
DCC_joint,nan,-7.5545,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-13.4921,-7.7889,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-32.7126,-31.4005,-19.2527,-,0.0000,0.0000,0.0000,0.0003,0.0000
SW_15,nan,-152.6581,-184.9671,-151.5424,-162.9253,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-96.6463,-110.3116,-89.5283,-85.0708,64.8822,-,0.0000,0.0000,0.0000
SW_60,nan,-56.2494,-58.2893,-46.1734,-34.1619,92.2461,35.9771,-,0.0014,0.0000
SW_120,nan,-17.5335,-15.1247,-12.2951,-6.1531,36.3449,18.1831,5.3965,-,0.0000
sFC,nan,-6.8583,0.632,8.1327,30.826,177.8552,106.9969,57.2925,15.2706,-
