,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.9534e-16,6.2110e-10,4.3593e-17,3.4912e-29,2.0814e-25,3.2217e-22,2.9535e-18,3.7004e-17
DCC_joint,,4.9534e-16,,1.0027e-09,9.8347e-08,1.0089e-29,9.8977e-25,4.9010e-20,2.2211e-13,6.9150e-03
DCC_bivariate_loop,,6.2110e-10,1.0027e-09,,1.7563e-12,5.0395e-28,6.9025e-24,5.5182e-20,2.5737e-15,2.9829e-11
SW_cross_validated,,4.3593e-17,9.8347e-08,1.7563e-12,,4.3113e-28,5.2306e-23,1.5500e-17,5.9288e-10,1.4008e-06
SW_15,,3.4912e-29,1.0089e-29,5.0395e-28,4.3113e-28,,4.9936e-21,2.7644e-25,6.6346e-25,1.5344e-30
SW_30,,2.0814e-25,9.8977e-25,6.9025e-24,5.2306e-23,4.9936e-21,,1.1932e-17,2.9479e-19,3.0470e-25
SW_60,,3.2217e-22,4.9010e-20,5.5182e-20,1.5500e-17,2.7644e-25,1.1932e-17,,3.3626e-11,2.0680e-20
SW_120,,2.9535e-18,2.2211e-13,2.5737e-15,5.9288e-10,6.6346e-25,2.9479e-19,3.3626e-11,,3.9725e-13
sFC,,3.7004e-17,6.9150e-03,2.9829e-11,1.4008e-06,1.5344e-30,3.0470e-25,2.0680e-20,3.9725e-13,
