,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,27.06,11.85,31.06,147.20,90.75,60.27,36.15,31.35
DCC_joint,,27.06,,-11.50,8.52,157.66,83.18,45.49,19.05,3.05
DCC_bivariate_loop,,11.85,-11.50,,16.88,126.85,74.65,45.19,24.63,14.26
SW_cross_validated,,31.06,8.52,16.88,,127.96,66.68,32.92,11.88,-7.05
SW_15,,147.20,157.66,126.85,127.96,,-51.70,-89.30,-85.06,-175.07
SW_30,,90.75,83.18,74.65,66.68,-51.70,,-33.41,-41.14,-88.82
SW_60,,60.27,45.49,45.19,32.92,-89.30,-33.41,,-14.16,-47.75
SW_120,,36.15,19.05,24.63,11.88,-85.06,-41.14,-14.16,,-18.42
sFC,,31.35,3.05,14.26,-7.05,-175.07,-88.82,-47.75,-18.42,
