,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.57,13.52,32.79,153.05,96.87,56.35,17.54,6.87
DCC_joint,,7.57,,7.79,31.40,184.97,110.31,58.29,15.12,-0.63
DCC_bivariate_loop,,13.52,7.79,,19.25,151.54,89.53,46.17,12.30,-8.13
SW_cross_validated,,32.79,31.40,19.25,,162.93,85.07,34.16,6.15,-30.83
SW_15,,153.05,184.97,151.54,162.93,,-64.88,-92.25,-36.34,-177.86
SW_30,,96.87,110.31,89.53,85.07,-64.88,,-35.98,-18.18,-107.00
SW_60,,56.35,58.29,46.17,34.16,-92.25,-35.98,,-5.40,-57.29
SW_120,,17.54,15.12,12.30,6.15,-36.34,-18.18,-5.40,,-15.27
sFC,,6.87,-0.63,-8.13,-30.83,-177.86,-107.00,-57.29,-15.27,
