,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3775
DCC_joint,nan,-4.5803,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-5.5708,-1.4465,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208
SW_cross_validated,nan,-16.5123,-12.7704,-10.7674,-,0.0000,0.0000,0.0000,0.1344,0.0000
SW_15,nan,-77.2621,-72.1839,-65.8759,-49.1673,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-43.2079,-38.7688,-34.8079,-21.2174,28.942,-,0.0000,0.0000,0.0000
SW_60,nan,-27.7417,-23.5168,-20.5655,-8.2443,42.9921,13.6974,-,0.0006,0.0000
SW_120,nan,-17.6901,-14.4487,-12.6821,-2.9172,41.1207,16.0372,4.355,-,0.0000
sFC,nan,-2.5715,2.2056,3.4696,14.8593,76.4975,41.9067,26.1758,16.2469,-
