,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,61.53,18.57,23.06,47.68,24.53,20.06,30.23,188.48
DCC_joint,,61.53,,-49.52,-35.56,-7.65,-35.13,-47.25,-35.02,118.20
DCC_bivariate_loop,,18.57,-49.52,,7.53,35.10,8.87,1.89,13.83,207.52
SW_cross_validated,,23.06,-35.56,7.53,,24.83,1.04,-5.86,4.49,147.85
SW_15,,47.68,-7.65,35.10,24.83,,-24.21,-33.29,-22.90,105.25
SW_30,,24.53,-35.13,8.87,1.04,-24.21,,-7.15,3.43,151.18
SW_60,,20.06,-47.25,1.89,-5.86,-33.29,-7.15,,11.86,200.43
SW_120,,30.23,-35.02,13.83,4.49,-22.90,3.43,11.86,,175.55
sFC,,188.48,118.20,207.52,147.85,105.25,151.18,200.43,175.55,
