,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.86,-6.97,6.28,28.33,5.69,19.63,14.47,8.96
DCC_joint,,2.86,,-13.59,5.14,33.90,4.38,24.76,16.06,10.62
DCC_bivariate_loop,,-6.97,-13.59,,14.23,40.19,13.90,32.73,24.53,22.60
SW_cross_validated,,6.28,5.14,14.23,,21.97,-0.78,12.38,7.88,0.62
SW_15,,28.33,33.90,40.19,21.97,,-23.48,-13.09,-15.18,-29.37
SW_30,,5.69,4.38,13.90,-0.78,-23.48,,13.83,8.98,1.73
SW_60,,19.63,24.76,32.73,12.38,-13.09,13.83,,-3.97,-18.68
SW_120,,14.47,16.06,24.53,7.88,-15.18,8.98,-3.97,,-10.34
sFC,,8.96,10.62,22.60,0.62,-29.37,1.73,-18.68,-10.34,
