,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.24,1.27,2.55,11.51,7.22,3.94,2.55,2.98
DCC_joint,,1.24,,0.05,3.97,22.42,14.29,7.09,4.57,2.55
DCC_bivariate_loop,,1.27,0.05,,4.00,22.82,14.53,7.18,4.62,2.53
SW_cross_validated,,2.55,3.97,4.00,,5.78,2.56,0.42,0.44,5.17
SW_15,,11.51,22.42,22.82,5.78,,8.45,9.10,8.56,17.23
SW_30,,7.22,14.29,14.53,2.56,8.45,,3.50,4.12,12.23
SW_60,,3.94,7.09,7.18,0.42,9.10,3.50,,1.13,7.78
SW_120,,2.55,4.57,4.62,0.44,8.56,4.12,1.13,,5.80
sFC,,2.98,2.55,2.53,5.17,17.23,12.23,7.78,5.80,
