,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.4554,0.3863,0.0007,0.0000,0.0000,0.0000,0.0007,0.0001
DCC_joint,nan,2.7689,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007
DCC_bivariate_loop,nan,2.8457,0.1025,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008
SW_cross_validated,nan,-5.7083,-8.8793,-8.9544,-,0.0000,0.0007,1.,1.,0.0000
SW_15,nan,-25.7261,-50.1373,-51.0202,-12.9349,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.1351,-31.9425,-32.4847,-5.7147,18.9049,-,0.0000,0.0000,0.0000
SW_60,nan,-8.817,-15.8549,-16.0482,-0.9443,20.3539,7.8312,-,0.7592,0.0000
SW_120,nan,-5.7092,-10.2125,-10.328,0.9788,19.1311,9.2217,2.527,-,0.0000
sFC,nan,6.6671,5.7061,5.6645,11.5588,38.5298,27.3526,17.404,12.9699,-
