,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.56,0.30,1.83,9.21,6.09,3.57,2.19,2.56
DCC_joint,,0.56,,0.53,3.19,23.13,15.44,7.90,5.05,3.04
DCC_bivariate_loop,,0.30,0.53,,2.90,22.63,14.89,7.43,4.59,3.37
SW_cross_validated,,1.83,3.19,2.90,,7.80,4.24,1.50,0.01,4.83
SW_15,,9.21,23.13,22.63,7.80,,9.91,11.64,13.69,15.47
SW_30,,6.09,15.44,14.89,4.24,9.91,,4.89,7.37,11.53
SW_60,,3.57,7.90,7.43,1.50,11.64,4.89,,2.33,7.96
SW_120,,2.19,5.05,4.59,0.01,13.69,7.37,2.33,,6.19
sFC,,2.56,3.04,3.37,4.83,15.47,11.53,7.96,6.19,
