,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.83,0.57,0.77,7.69,1.45,1.03,1.49,0.57
DCC_joint,,0.83,,0.09,1.26,7.80,1.75,1.48,1.93,0.46
DCC_bivariate_loop,,0.57,0.09,,1.06,6.92,1.63,1.28,1.68,0.25
SW_cross_validated,,0.77,1.26,1.06,,5.27,0.90,0.26,0.58,1.10
SW_15,,7.69,7.80,6.92,5.27,,2.66,4.76,4.59,8.40
SW_30,,1.45,1.75,1.63,0.90,2.66,,0.70,0.49,1.64
SW_60,,1.03,1.48,1.28,0.26,4.76,0.70,,0.30,1.35
SW_120,,1.49,1.93,1.68,0.58,4.59,0.49,0.30,,1.85
sFC,,0.57,0.46,0.25,1.10,8.40,1.64,1.35,1.85,
