,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-9.24,-13.09,-11.12,-7.51,-18.26,-21.02,0.35,-0.02
DCC_joint,,-9.24,,-4.47,-4.88,-2.55,-9.58,-9.96,7.60,9.94
DCC_bivariate_loop,,-13.09,-4.47,,-1.24,0.49,-4.96,-4.63,11.27,13.75
SW_cross_validated,,-11.12,-4.88,-1.24,,1.42,-2.95,-2.45,10.25,11.42
SW_15,,-7.51,-2.55,0.49,1.42,,-4.15,-3.76,7.15,7.64
SW_30,,-18.26,-9.58,-4.96,-2.95,-4.15,,0.86,16.01,19.02
SW_60,,-21.02,-9.96,-4.63,-2.45,-3.76,0.86,,17.40,22.36
SW_120,,0.35,7.60,11.27,10.25,7.15,16.01,17.40,,-0.39
sFC,,-0.02,9.94,13.75,11.42,7.64,19.02,22.36,-0.39,
