,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0002,1.,0.1356,1.,0.0854,0.0000,0.0000
DCC_joint,nan,-7.8904,-,0.3709,0.0004,0.0001,0.0000,0.0032,0.0000,0.0000
DCC_bivariate_loop,nan,-6.391,2.8647,-,0.0192,0.0057,0.0001,0.3759,0.0000,0.0000
SW_cross_validated,nan,-1.7235,6.0186,4.203,-,1.,1.,1.,0.0000,0.0000
SW_15,nan,-3.3252,6.6468,4.7537,-1.0443,-,0.0794,1.,0.0000,0.0000
SW_30,nan,-0.2254,8.367,6.9595,1.6567,3.5668,-,0.062,0.0000,0.0000
SW_60,nan,-3.5339,5.0141,2.8584,-1.5867,-0.945,-3.6777,-,0.0000,0.0000
SW_120,nan,-22.3875,-11.35,-20.0506,-19.2456,-31.5199,-26.024,-20.5944,-,0.0000
sFC,nan,-29.2578,-17.0702,-30.2123,-25.5023,-49.8923,-35.1496,-28.7096,-11.7967,-
