,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.8961e-02,2.2137e-01,1.0390e-01,1.2993e-12,4.4950e-03,3.3159e-02,3.6942e-03,2.1734e-01
DCC_joint,,7.8961e-02,,8.4100e-01,1.1654e-02,1.0107e-12,1.0418e-03,3.9179e-03,4.0957e-04,3.1628e-01
DCC_bivariate_loop,,2.2137e-01,8.4100e-01,,2.9004e-02,7.6772e-12,1.8543e-03,1.0214e-02,1.4364e-03,5.8776e-01
SW_cross_validated,,1.0390e-01,1.1654e-02,2.9004e-02,,6.6572e-10,5.8576e-02,5.7302e-01,2.0839e-01,2.4188e-02
SW_15,,1.2993e-12,1.0107e-12,7.6772e-12,6.6572e-10,,1.2741e-05,3.3644e-09,5.9100e-09,2.8520e-13
SW_30,,4.4950e-03,1.0418e-03,1.8543e-03,5.8576e-02,1.2741e-05,,1.3325e-01,2.8370e-01,1.7320e-03
SW_60,,3.3159e-02,3.9179e-03,1.0214e-02,5.7302e-01,3.3644e-09,1.3325e-01,,5.0462e-01,7.4496e-03
SW_120,,3.6942e-03,4.0957e-04,1.4364e-03,2.0839e-01,5.9100e-09,2.8370e-01,5.0462e-01,,6.2373e-04
sFC,,2.1734e-01,3.1628e-01,5.8776e-01,2.4188e-02,2.8520e-13,1.7320e-03,7.4496e-03,6.2373e-04,
