,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.68,1.67,6.19,18.19,14.20,9.95,6.16,1.13
DCC_joint,,1.68,,0.46,5.40,18.63,14.47,9.73,5.39,-0.55
DCC_bivariate_loop,,1.67,0.46,,3.93,14.56,10.56,6.67,4.07,-0.83
SW_cross_validated,,6.19,5.40,3.93,,10.94,6.50,2.28,0.35,-5.62
SW_15,,18.19,18.63,14.56,10.94,,-5.44,-10.24,-10.00,-18.39
SW_30,,14.20,14.47,10.56,6.50,-5.44,,-5.11,-5.70,-14.28
SW_60,,9.95,9.73,6.67,2.28,-10.24,-5.11,,-1.72,-9.71
SW_120,,6.16,5.39,4.07,0.35,-10.00,-5.70,-1.72,,-5.61
sFC,,1.13,-0.55,-0.83,-5.62,-18.39,-14.28,-9.71,-5.61,
