,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.14,5.86,4.98,3.36,8.18,9.42,0.15,0.02
DCC_joint,,4.14,,2.00,2.18,1.14,4.28,4.45,3.40,4.44
DCC_bivariate_loop,,5.86,2.00,,0.56,0.22,2.22,2.07,5.04,6.15
SW_cross_validated,,4.98,2.18,0.56,,0.63,1.32,1.10,4.58,5.11
SW_15,,3.36,1.14,0.22,0.63,,1.85,1.68,3.20,3.42
SW_30,,8.18,4.28,2.22,1.32,1.85,,0.38,7.16,8.51
SW_60,,9.42,4.45,2.07,1.10,1.68,0.38,,7.78,10.00
SW_120,,0.15,3.40,5.04,4.58,3.20,7.16,7.78,,0.17
sFC,,0.02,4.44,6.15,5.11,3.42,8.51,10.00,0.17,
