,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.,1.
DCC_joint,nan,9.2406,-,0.0107,0.0043,0.7191,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,13.0861,4.4669,-,1.,1.,0.0037,0.0074,0.0000,0.0000
SW_cross_validated,nan,11.1239,4.8824,1.2437,-,1.,0.3071,0.8904,0.0000,0.0000
SW_15,nan,7.5073,2.553,-0.4939,-1.418,-,0.0218,0.0518,0.0000,0.0000
SW_30,nan,18.2616,9.5768,4.9556,2.952,4.1472,-,1.,0.0000,0.0000
SW_60,nan,21.0194,9.9558,4.6336,2.4502,3.758,-0.8554,-,0.0000,0.0000
SW_120,nan,-0.3467,-7.5964,-11.2654,-10.2514,-7.1451,-16.0072,-17.3955,-,1.
sFC,nan,0.019,-9.9375,-13.7466,-11.4162,-7.6419,-19.018,-22.3616,0.3852,-
