,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.53,2.86,0.77,1.49,0.10,1.58,10.01,13.08
DCC_joint,,3.53,,1.28,2.69,2.97,3.74,2.24,5.08,7.63
DCC_bivariate_loop,,2.86,1.28,,1.88,2.13,3.11,1.28,8.97,13.51
SW_cross_validated,,0.77,2.69,1.88,,0.47,0.74,0.71,8.61,11.40
SW_15,,1.49,2.97,2.13,0.47,,1.60,0.42,14.10,22.31
SW_30,,0.10,3.74,3.11,0.74,1.60,,1.64,11.64,15.72
SW_60,,1.58,2.24,1.28,0.71,0.42,1.64,,9.21,12.84
SW_120,,10.01,5.08,8.97,8.61,14.10,11.64,9.21,,5.28
sFC,,13.08,7.63,13.51,11.40,22.31,15.72,12.84,5.28,
