,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,83,95,93,83,99,99,95,99,65,75,97
1,99,99,99,99,99,99,87,99,95,93,93
2,91,99,99,67,99,97,99,97,85,91,99
3,99,97,97,87,81,99,99,97,99,79,89
4,99,81,93,97,95,99,99,99,89,99,99
5,99,95,97,99,49,99,97,97,95,91,77
6,91,97,99,83,97,93,91,95,99,97,99
7,97,99,99,65,97,99,87,99,91,99,99
8,97,89,99,99,95,87,97,99,95,85,89
9,99,89,81,89,99,99,97,99,99,95,99
