,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
58,1.404,1.611,0.445,0.314,0.230,0.609,0.876,1.860
59,1.451,2.189,0.593,0.362,0.181,1.677,0.465,1.561
60,1.561,1.589,0.352,0.259,0.254,0.288,0.378,1.901
61,1.370,2.470,0.470,0.285,0.248,1.069,0.500,1.553
62,1.201,2.208,0.532,0.287,0.236,1.078,0.400,1.784
63,0.763,2.482,0.585,0.279,0.328,1.442,0.513,1.286
64,1.567,2.443,0.503,0.306,0.232,0.794,0.461,1.665
65,1.161,1.717,0.495,0.284,0.263,0.184,0.335,1.653
66,1.333,1.720,0.662,0.272,0.234,1.473,0.408,1.965
67,1.521,2.305,0.630,0.283,0.339,1.806,0.431,1.343
68,0.938,2.129,0.531,0.350,0.353,0.845,0.255,1.371
69,1.415,2.668,0.744,0.356,0.377,0.248,0.410,1.470
70,1.309,2.484,0.428,0.313,0.258,0.206,0.424,1.780
71,1.485,2.559,0.421,0.234,0.272,1.226,0.378,1.866
72,1.529,1.241,0.617,0.357,0.238,0.790,0.389,1.723
73,1.239,1.300,0.739,0.308,0.240,1.450,0.357,1.574
74,1.470,2.328,0.605,0.280,0.207,1.178,0.436,1.857
75,1.467,2.452,0.637,0.195,0.299,1.329,0.464,1.412
76,1.437,1.291,0.732,0.305,0.228,0.595,0.429,1.506
77,1.295,2.265,0.455,0.310,0.147,1.076,0.308,1.431
78,1.179,2.394,0.668,0.303,0.230,1.544,0.406,1.654
79,1.309,2.199,0.534,0.199,0.215,1.268,0.503,1.143
80,1.109,1.957,0.802,0.253,0.176,1.383,0.415,1.797
81,0.932,2.906,0.586,0.278,0.206,0.267,0.551,1.627
82,1.113,1.809,0.482,0.260,0.245,0.725,0.462,1.935
83,1.560,2.372,0.559,0.272,0.186,0.644,0.378,1.446
84,1.533,2.214,0.778,0.369,0.224,1.441,0.312,1.337
85,1.172,2.361,0.552,0.280,0.248,1.414,0.494,1.559
86,1.329,2.176,0.571,0.314,0.249,0.856,0.761,1.897
87,1.670,2.081,0.497,0.341,0.177,0.951,0.491,1.631
88,1.496,2.281,0.366,0.256,0.331,0.363,0.608,1.081
89,0.986,1.510,0.592,0.272,0.144,1.028,0.841,1.767
90,1.331,1.782,0.521,0.349,0.227,1.128,0.444,0.819
91,1.334,2.460,0.454,0.317,0.242,0.243,0.445,1.213
92,0.608,2.231,0.439,0.234,0.169,1.786,0.523,1.606
93,1.715,2.302,0.442,0.323,0.395,1.768,0.498,1.998
94,0.745,2.089,0.573,0.273,0.255,0.611,0.370,1.451
95,1.545,2.234,0.746,0.242,0.175,1.004,0.404,1.047
96,1.215,1.480,0.768,0.325,0.219,0.356,0.282,1.955
97,1.139,2.129,0.877,0.279,0.236,0.905,0.358,1.583
98,1.577,1.659,0.616,0.250,0.233,1.504,0.518,1.605
99,0.901,1.942,0.457,0.308,0.144,1.280,0.378,1.543
100,1.052,2.315,0.742,0.333,0.206,1.432,0.500,1.760
101,0.941,2.319,0.414,0.269,0.243,1.265,0.461,1.285
102,1.071,2.249,0.640,0.285,0.248,1.494,0.437,1.596
103,1.468,2.312,0.337,0.168,0.253,0.692,0.330,1.364
104,1.318,2.030,0.401,0.189,0.239,1.201,0.559,1.877
105,1.625,2.336,0.723,0.255,0.236,0.173,0.505,1.830
106,1.401,2.681,0.572,0.310,0.245,0.917,0.406,1.049
107,1.648,1.917,0.713,0.325,0.335,1.377,0.478,1.890
108,1.301,1.572,0.710,0.289,0.190,1.318,0.342,1.605
109,1.465,1.837,0.726,0.340,0.132,1.544,0.436,1.356
110,1.306,1.402,0.718,0.230,0.207,0.153,0.653,0.748
111,1.215,2.428,0.395,0.273,0.323,0.627,0.631,1.516
112,1.585,1.894,0.601,0.338,0.153,0.753,0.305,1.948
113,1.323,2.047,0.481,0.246,0.223,1.645,0.457,1.847
114,1.530,2.511,0.760,0.288,0.162,0.536,0.550,1.838
115,1.130,1.992,0.636,0.332,0.308,1.522,0.383,1.522
116,1.635,2.416,0.732,0.345,0.200,1.469,0.375,0.988
117,1.305,2.333,0.355,0.382,0.223,0.238,0.354,1.151
118,0.876,1.469,0.437,0.292,0.231,0.208,0.356,1.417
119,0.888,2.558,0.534,0.324,0.215,1.349,0.601,1.158
120,0.739,1.762,0.800,0.258,0.223,0.692,0.319,1.690
121,1.539,0.892,0.814,0.320,0.308,0.299,0.600,1.818
122,2.012,2.702,0.647,0.275,0.213,0.294,0.384,1.846
123,1.416,0.714,0.683,0.331,0.197,0.253,0.869,1.909
124,1.459,1.686,0.477,0.336,0.267,1.768,0.674,1.727
125,1.364,2.521,0.567,0.396,0.220,1.303,0.382,1.619
126,1.353,2.260,0.303,0.320,0.254,0.268,0.459,1.727
127,1.013,1.619,0.695,0.269,0.272,0.292,0.489,1.595
128,1.485,2.445,0.774,0.280,0.173,1.070,0.297,1.390
129,1.309,2.476,0.432,0.307,0.251,0.174,0.668,1.537
130,1.713,2.497,0.655,0.288,0.203,1.029,0.446,1.119
131,1.497,2.488,0.655,0.409,0.265,0.334,0.780,1.499
132,1.217,2.157,0.412,0.363,0.235,1.369,0.463,1.921
133,0.880,0.992,0.380,0.271,0.264,1.306,0.563,1.191
134,1.288,2.869,0.636,0.270,0.192,1.799,0.363,1.329
135,1.767,2.433,0.547,0.280,0.253,1.616,0.462,1.801
136,1.217,2.325,0.704,0.315,0.181,1.234,0.480,1.689
137,1.163,1.830,0.719,0.269,0.291,0.906,0.725,2.048
138,1.365,1.389,0.732,0.241,0.211,0.509,0.347,0.823
139,1.142,1.206,0.738,0.366,0.264,1.439,0.464,1.901
140,1.387,2.342,0.547,0.363,0.252,1.424,0.769,1.799
141,1.647,2.037,0.652,0.292,0.233,1.048,0.561,1.860
142,1.125,2.403,0.641,0.356,0.241,0.254,1.106,1.540
143,1.248,2.125,0.776,0.244,0.213,1.300,0.413,1.603
144,1.561,2.439,0.521,0.318,0.255,0.802,1.042,1.937
145,0.521,2.642,0.529,0.245,0.203,1.068,0.367,1.736
146,1.346,2.572,0.693,0.263,0.239,1.400,0.433,1.640
147,1.240,2.539,0.604,0.274,0.217,0.589,0.303,1.353
148,1.812,1.870,0.526,0.317,0.324,1.447,0.464,1.216
149,1.453,2.104,0.770,0.322,0.341,1.141,0.432,2.036
150,1.340,2.357,0.429,0.294,0.212,1.480,0.420,1.795
151,1.517,2.857,0.669,0.303,0.272,1.051,0.546,1.932
152,1.500,2.642,0.499,0.293,0.241,0.980,0.678,2.038
153,1.167,2.699,0.679,0.272,0.242,0.300,0.530,1.782
154,1.323,2.425,0.413,0.357,0.304,1.444,0.410,1.389
155,1.178,1.903,0.748,0.335,0.206,0.470,0.361,1.912
156,0.821,2.690,0.618,0.239,0.269,1.251,0.365,1.868
157,1.580,2.424,0.523,0.264,0.332,0.905,0.696,1.483
158,1.868,2.377,0.640,0.238,0.222,0.378,0.784,1.595
159,1.271,2.296,0.456,0.317,0.121,1.232,0.210,1.259
160,0.866,2.531,0.537,0.327,0.222,0.575,0.374,1.423
161,1.580,2.408,0.447,0.233,0.331,0.343,0.557,1.288
162,1.412,1.548,0.776,0.336,0.287,0.714,0.363,1.596
163,1.221,2.409,0.479,0.320,0.227,0.188,0.569,0.936
164,1.165,2.203,0.665,0.370,0.209,1.390,0.356,1.305
165,1.046,2.423,0.750,0.321,0.296,1.510,0.235,1.859
166,1.588,2.361,0.700,0.285,0.208,0.226,0.444,0.739
167,1.397,2.393,0.662,0.285,0.251,1.105,0.418,1.925
168,1.317,2.577,0.492,0.283,0.231,1.181,0.525,1.345
169,0.801,2.319,0.761,0.275,0.226,0.257,0.216,1.744
170,1.217,2.318,0.496,0.367,0.197,1.072,0.523,1.892
171,1.318,2.880,0.454,0.267,0.277,0.323,0.414,1.624
172,1.339,2.122,0.640,0.326,0.219,1.414,0.446,1.550
173,1.366,2.273,0.622,0.373,0.242,0.571,0.495,1.463
174,1.274,1.643,0.525,0.200,0.246,0.879,0.465,1.946
175,1.598,1.302,0.575,0.255,0.249,0.859,0.431,1.652
176,0.981,2.678,0.620,0.315,0.271,0.356,0.581,1.560
177,1.243,2.531,0.575,0.282,0.172,1.622,0.395,1.666
178,1.218,2.584,0.415,0.346,0.263,0.907,0.618,1.764
179,1.182,2.823,0.679,0.284,0.231,1.650,0.465,1.369
180,1.640,2.619,0.544,0.372,0.267,1.280,0.328,2.045
181,0.804,2.424,0.458,0.329,0.250,0.259,0.371,1.107
182,1.571,2.533,0.564,0.261,0.207,1.083,0.964,1.551
183,1.764,2.169,0.492,0.273,0.211,0.886,0.457,1.730
184,1.330,1.772,0.486,0.287,0.231,0.389,0.390,1.882
185,1.261,2.054,0.739,0.271,0.256,0.301,0.386,1.693
186,1.562,2.631,0.439,0.354,0.210,0.441,0.223,1.906
187,1.472,2.420,0.758,0.280,0.241,0.966,0.314,1.228
188,1.347,2.422,0.477,0.223,0.235,1.262,0.406,1.741
189,1.099,1.801,0.579,0.283,0.206,1.253,0.383,1.163
190,1.402,1.051,0.598,0.261,0.219,1.703,0.428,1.904
191,1.515,2.355,0.768,0.347,0.313,1.601,0.398,0.370
192,1.238,2.483,0.523,0.272,0.322,1.079,0.342,1.358
193,1.336,2.469,0.380,0.284,0.148,0.317,0.694,1.253
194,1.237,2.302,0.625,0.239,0.351,0.248,0.452,1.573
195,1.708,2.254,0.620,0.347,0.178,1.154,0.524,1.078
196,1.249,2.354,0.639,0.227,0.320,0.718,0.624,1.222
197,1.202,2.518,0.592,0.249,0.248,0.207,0.416,1.357
198,1.052,2.231,0.665,0.243,0.226,1.509,0.372,1.658
199,1.632,1.780,0.452,0.259,0.267,1.405,0.506,1.355
