,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
32,0.837,0.827,1.107,1.140,1.279,0.835,0.931,0.835
33,0.836,0.820,1.289,1.192,1.322,0.858,1.075,0.870
34,0.864,0.845,1.015,1.009,1.239,0.819,1.049,0.853
35,0.823,0.902,1.126,1.267,1.796,1.332,1.021,0.826
36,0.839,0.848,1.059,1.157,1.078,0.888,0.872,0.884
37,0.868,0.836,0.962,1.142,1.462,1.096,0.940,0.919
38,0.852,0.847,1.079,1.173,1.021,0.845,0.808,0.852
39,0.884,0.912,0.953,0.834,1.216,0.873,0.928,0.887
40,0.847,0.872,1.098,1.006,0.908,1.102,0.917,0.883
41,0.870,0.839,1.104,0.892,0.984,0.815,1.047,0.892
42,0.776,0.842,1.005,1.020,1.609,1.097,0.895,0.863
43,0.826,0.834,0.896,1.145,1.373,0.819,1.079,0.837
44,0.845,0.844,1.066,1.123,1.511,0.968,1.013,1.068
45,0.854,0.864,1.083,1.079,1.081,0.808,1.032,0.866
46,0.901,0.718,1.128,1.092,1.001,1.171,0.975,0.851
47,0.885,0.822,0.927,1.033,1.151,0.827,0.910,0.807
48,0.857,0.885,1.102,1.219,0.915,1.006,0.939,0.872
49,0.836,0.802,0.979,1.180,1.036,0.862,0.881,0.854
50,0.840,0.818,0.905,1.249,1.326,0.778,0.997,0.777
51,0.857,0.859,0.971,1.160,1.178,0.771,0.908,0.895
52,0.848,0.826,1.176,0.940,1.198,0.961,0.908,0.897
53,0.860,0.840,1.094,1.334,0.927,0.830,0.975,0.848
54,0.864,0.832,0.872,0.901,1.223,0.828,1.059,0.856
55,0.834,0.812,1.114,1.171,1.323,0.850,0.850,0.852
56,0.842,0.818,1.215,0.889,1.321,0.778,1.050,0.840
57,0.869,0.835,1.070,1.029,1.224,0.838,1.020,0.830
58,0.843,0.882,1.111,1.144,1.114,0.863,0.964,0.864
59,0.862,0.854,1.246,1.143,0.963,0.872,0.934,0.780
60,0.876,0.833,1.067,0.974,1.210,0.706,0.987,0.857
61,0.784,0.716,1.138,0.901,1.256,0.780,0.906,0.832
62,0.849,0.838,1.146,1.181,1.524,0.744,0.949,0.842
63,0.875,0.843,1.016,1.000,1.331,0.842,0.853,0.845
64,0.877,0.831,0.957,1.078,1.155,0.866,0.957,0.907
65,0.812,0.806,1.117,0.874,1.275,0.820,1.044,0.850
66,0.846,0.821,1.128,0.941,0.867,0.836,1.190,0.840
67,0.859,0.822,1.036,1.050,1.198,0.803,0.990,0.875
68,0.971,0.939,1.106,1.233,1.567,0.825,0.787,0.846
69,0.860,0.853,1.099,1.291,1.666,0.861,1.106,0.852
70,0.847,0.864,1.074,1.208,1.736,1.669,1.065,0.854
71,0.830,0.815,1.059,1.431,1.838,0.765,1.046,0.867
72,0.821,0.821,0.946,1.179,1.664,0.936,0.943,0.808
73,0.825,0.842,1.157,0.851,1.485,0.841,0.897,0.844
74,0.862,0.839,1.204,1.285,1.164,0.857,1.025,0.808
75,0.857,0.801,1.057,0.975,1.270,0.815,1.044,0.848
76,0.849,0.833,0.916,1.194,1.154,1.405,1.057,0.852
77,0.922,0.834,1.083,1.210,1.517,0.773,1.245,0.838
78,0.778,0.837,1.148,1.121,2.016,0.868,1.462,0.849
79,0.830,0.857,1.113,0.977,1.915,0.847,0.948,0.860
80,0.954,0.880,1.031,0.929,1.427,0.908,0.966,0.838
81,0.862,0.812,1.017,1.086,1.171,1.094,0.826,0.804
82,0.903,0.838,1.217,0.979,1.044,0.975,1.092,0.833
83,0.899,0.812,0.883,1.276,1.323,0.870,1.112,0.849
84,0.854,0.838,1.100,1.625,1.033,0.786,1.205,0.891
85,0.862,0.859,1.275,1.406,1.568,0.848,0.945,0.843
86,0.780,0.806,1.398,0.952,0.997,0.796,0.997,0.802
87,0.850,0.878,0.971,1.073,0.825,0.885,0.913,0.832
88,0.849,0.836,0.965,1.181,1.210,0.774,0.897,0.847
89,0.904,0.897,0.941,1.101,1.042,0.871,0.941,0.821
90,0.866,0.844,0.982,1.081,1.295,0.802,0.910,0.830
91,0.859,0.836,1.226,0.939,0.889,1.375,1.122,0.830
92,0.868,0.837,1.153,1.020,0.870,0.834,0.902,0.882
93,0.845,0.741,1.181,1.153,1.267,0.891,1.013,0.837
94,0.887,0.872,1.104,1.012,1.198,0.872,1.008,0.843
95,0.855,0.772,1.105,1.008,1.192,0.849,1.069,0.908
96,0.852,0.991,1.231,1.083,0.913,0.802,0.982,0.847
97,0.903,0.845,1.094,1.101,1.186,0.714,1.146,0.860
98,0.835,0.865,1.040,1.129,1.421,0.894,1.113,0.873
99,0.888,0.824,1.072,1.208,1.457,0.852,0.851,0.842
100,0.849,0.841,1.061,1.006,1.701,0.750,0.993,0.853
101,0.891,0.811,1.167,1.315,1.181,0.870,0.989,0.865
102,0.849,0.862,1.036,1.130,0.757,0.883,0.947,0.852
103,0.856,0.834,1.064,0.989,1.109,0.760,0.927,0.894
104,0.854,0.831,1.012,0.853,1.174,0.835,0.943,0.835
105,0.836,0.837,1.098,1.210,1.159,0.840,0.977,0.838
106,0.841,0.854,1.045,1.308,1.488,0.915,0.967,0.816
107,0.844,0.837,1.156,1.160,2.052,0.843,0.878,0.797
108,0.825,0.843,1.097,1.051,0.891,0.877,1.130,0.859
109,0.862,0.722,1.085,1.360,1.069,0.835,1.015,0.854
110,0.847,0.999,0.998,1.177,0.930,0.720,0.847,0.832
111,0.867,0.824,1.019,1.063,1.332,0.838,0.895,0.879
112,0.828,0.883,1.073,1.256,1.233,0.839,1.042,0.814
113,0.843,0.742,0.977,0.983,1.129,0.828,1.011,0.848
114,0.833,0.850,1.078,0.928,1.367,0.901,0.934,0.844
115,0.851,0.867,1.013,1.361,1.261,0.832,0.883,0.809
116,0.858,0.813,0.991,1.043,2.218,0.871,1.073,0.834
117,0.853,0.834,1.058,1.329,1.149,0.916,1.034,0.828
118,0.855,0.884,0.926,0.943,1.604,1.115,0.993,0.866
119,0.921,0.864,0.906,1.113,1.026,1.097,0.897,0.941
120,0.821,0.865,1.069,1.240,1.210,0.829,1.154,0.838
121,0.831,0.825,1.124,0.980,1.639,1.295,0.874,0.792
122,0.871,0.830,1.182,1.240,1.151,0.953,0.833,0.850
123,0.872,0.891,1.123,1.078,0.875,1.394,0.961,0.819
124,0.842,0.837,1.096,1.045,0.986,0.872,0.996,0.843
125,0.861,0.833,1.100,1.237,1.716,0.850,1.007,0.864
126,0.835,0.846,0.933,0.994,1.249,0.894,0.895,0.860
127,0.804,0.815,1.207,0.962,1.668,0.859,0.871,0.940
128,0.869,0.823,1.081,1.161,1.052,0.916,0.925,0.804
129,0.844,0.859,1.085,1.077,1.065,0.853,0.878,0.837
130,0.846,0.836,1.270,1.412,0.915,0.934,1.022,0.790
131,0.883,0.858,1.143,0.916,0.893,1.101,1.016,0.849
132,0.747,0.841,1.126,1.268,1.011,0.861,0.956,0.852
133,0.900,0.843,1.046,1.057,1.228,0.797,0.948,0.911
134,0.891,0.810,1.111,1.172,1.472,0.826,1.063,0.807
135,0.831,0.848,1.132,0.969,0.883,0.848,0.891,0.861
136,0.908,0.845,1.129,0.939,1.898,0.839,0.904,0.851
137,0.885,0.772,1.175,1.341,1.012,0.893,0.920,0.902
138,0.875,0.966,1.086,1.226,1.247,1.182,0.911,0.854
139,0.891,0.899,1.088,1.229,1.197,0.794,0.839,0.853
140,0.825,0.845,1.315,1.057,2.009,0.837,0.984,0.866
141,0.722,0.826,0.983,1.192,1.035,0.828,1.052,0.831
142,0.855,0.750,1.052,0.959,1.190,0.895,1.035,0.836
143,0.841,0.834,0.988,1.143,1.290,0.928,0.849,0.865
144,0.837,0.828,0.994,1.192,1.191,0.764,0.896,0.852
145,0.836,0.817,1.198,1.045,1.075,1.237,0.857,0.830
146,0.881,0.762,1.166,0.999,1.376,0.805,0.764,0.808
147,0.813,0.830,0.931,1.103,1.635,0.877,0.825,0.891
148,0.864,0.943,1.073,1.047,1.148,0.843,1.045,0.883
149,0.779,0.849,1.286,1.080,1.243,0.780,1.122,0.836
150,0.896,0.832,1.087,1.135,0.860,0.851,1.006,0.836
151,0.840,0.828,1.084,1.410,1.668,0.841,0.818,0.847
152,0.830,0.803,1.001,1.115,0.842,0.977,1.018,0.820
153,0.862,0.874,1.077,1.164,1.254,0.788,0.928,0.825
154,0.847,0.864,0.946,1.119,1.651,0.938,0.944,0.844
155,0.827,0.841,0.891,1.040,1.739,1.545,0.843,0.854
156,0.745,0.832,0.948,1.174,1.139,1.069,1.026,0.867
157,0.845,0.852,1.189,1.081,2.066,0.856,0.919,0.949
158,0.833,0.834,1.023,1.035,1.590,0.807,0.908,0.848
159,0.833,0.832,1.098,1.079,1.202,0.873,0.825,0.806
160,0.777,0.826,1.033,1.069,1.504,0.904,0.961,0.897
161,0.839,0.838,0.945,0.911,0.864,1.068,0.906,0.862
162,0.850,0.838,1.160,1.140,1.431,0.865,0.861,0.852
163,0.940,0.857,1.152,1.315,1.109,0.839,0.923,0.832
164,0.870,0.852,1.158,0.945,1.244,0.741,0.978,0.879
165,0.799,1.007,1.103,1.170,1.178,0.842,1.318,0.802
166,0.866,0.830,1.310,0.968,1.554,0.836,0.862,0.873
167,0.889,0.836,1.081,1.067,0.735,0.852,0.851,0.841
168,0.872,0.801,0.976,1.422,1.493,0.844,1.019,0.841
169,0.804,0.821,1.049,1.175,1.002,0.796,1.104,0.858
170,0.846,0.864,1.094,1.151,1.488,0.859,0.835,0.870
171,0.863,0.832,0.953,1.193,1.564,0.946,0.947,0.876
172,0.873,0.754,1.105,1.251,1.051,0.827,0.945,0.847
173,0.923,0.831,1.006,0.945,1.149,1.128,0.936,0.860
174,0.895,0.745,1.180,0.996,1.601,0.928,0.858,0.843
175,0.896,0.827,1.030,1.024,1.946,1.150,0.945,0.850
176,0.827,0.850,1.077,1.211,1.059,0.775,1.070,0.883
177,0.894,0.845,1.252,1.212,0.841,0.863,0.980,0.844
178,0.919,0.846,0.860,1.087,1.020,0.762,0.974,0.795
179,0.893,0.941,1.152,1.106,1.105,0.823,0.877,0.799
180,0.861,0.785,1.137,0.954,1.526,1.005,1.184,0.839
181,0.856,0.829,1.028,0.983,2.056,0.925,0.950,0.819
182,0.815,0.854,1.159,1.122,1.642,0.925,0.964,0.871
183,0.830,0.927,1.067,1.066,1.103,0.773,0.886,0.873
184,0.818,0.845,1.327,0.922,0.828,1.183,1.012,0.855
185,0.858,0.806,1.086,0.927,1.409,0.842,1.044,0.856
186,0.871,0.851,1.085,1.129,0.913,0.935,0.939,0.813
187,0.843,0.832,1.057,1.087,1.207,1.196,0.869,0.830
188,0.876,0.855,1.026,0.902,1.238,0.836,1.126,0.857
189,0.861,0.857,1.100,1.400,1.194,0.826,0.909,0.926
190,0.813,0.847,1.036,1.033,1.041,0.840,0.927,0.874
191,0.831,0.882,1.169,1.163,1.324,0.840,1.175,0.866
192,0.844,0.781,1.219,1.008,1.323,0.802,1.094,0.840
193,0.854,0.839,1.042,1.140,1.095,0.822,0.888,0.948
194,0.882,0.836,0.969,1.266,1.524,0.795,0.946,0.839
195,0.841,0.831,1.123,1.239,0.947,0.793,0.842,0.828
196,0.862,0.842,1.051,1.022,1.122,0.779,0.898,0.859
197,0.857,0.891,1.194,1.081,1.399,1.375,0.988,0.831
198,0.849,0.858,1.094,0.971,0.938,0.824,0.921,0.841
199,0.841,0.868,1.038,0.976,1.021,0.835,0.931,0.788
