,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,3.02,1.65,9.76,4.46,1.62,5.45,2.52
DCC_bivariate_loop,,,3.02,,4.30,12.28,6.85,4.52,9.52,7.09
SW_cross_validated,,,1.65,4.30,,7.64,2.76,0.14,2.67,0.04
SW_15,,,9.76,12.28,7.64,,4.50,8.14,6.83,9.71
SW_30,,,4.46,6.85,2.76,4.50,,3.02,1.01,3.54
SW_60,,,1.62,4.52,0.14,8.14,3.02,,3.13,0.16
SW_120,,,5.45,9.52,2.67,6.83,1.01,3.13,,5.39
sFC,,,2.52,7.09,0.04,9.71,3.54,0.16,5.39,
