,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.19,0.31,3.62,10.61,6.71,5.17,4.93,0.54
DCC_joint,,0.19,,0.12,3.71,10.62,6.77,5.25,5.01,0.33
DCC_bivariate_loop,,0.31,0.12,,3.71,10.42,6.67,5.17,4.90,0.19
SW_cross_validated,,3.62,3.71,3.71,,5.36,2.22,0.47,0.18,4.01
SW_15,,10.61,10.62,10.42,5.36,,3.33,5.75,6.95,11.08
SW_30,,6.71,6.77,6.67,2.22,3.33,,2.09,3.00,7.15
SW_60,,5.17,5.25,5.17,0.47,5.75,2.09,,0.85,5.69
SW_120,,4.93,5.01,4.90,0.18,6.95,3.00,0.85,,5.53
sFC,,0.54,0.33,0.19,4.01,11.08,7.15,5.69,5.53,
