,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-6.75,3.68,21.82,9.96,3.63,12.19,5.64
DCC_bivariate_loop,,,-6.75,,9.61,27.46,15.31,10.10,21.29,15.86
SW_cross_validated,,,3.68,9.61,,17.09,6.17,-0.31,5.96,-0.09
SW_15,,,21.82,27.46,17.09,,-10.07,-18.21,-15.28,-21.72
SW_30,,,9.96,15.31,6.17,-10.07,,-6.75,-2.27,-7.92
SW_60,,,3.63,10.10,-0.31,-18.21,-6.75,,7.01,0.35
SW_120,,,12.19,21.29,5.96,-15.28,-2.27,7.01,,-12.05
sFC,,,5.64,15.86,-0.09,-21.72,-7.92,0.35,-12.05,
