,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,1.,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000
DCC_joint,nan,-7.5499,-,0.0000,1.,0.0000,0.0000,1.,0.1176,0.0000
DCC_bivariate_loop,nan,0.1327,9.8626,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-6.6992,-1.481,-7.567,-,0.0000,0.0189,1.,0.0893,0.0000
SW_15,nan,-24.1597,-19.6028,-29.0824,-12.5722,-,0.0000,0.0000,0.0000,0.013
SW_30,nan,-14.5423,-8.4006,-18.3089,-4.2107,11.5127,-,0.0000,0.0000,0.0000
SW_60,nan,-7.9453,0.3469,-11.0926,1.7623,21.5825,9.6515,-,0.0591,0.0000
SW_120,nan,-6.1422,3.3896,-9.3051,3.5134,25.4828,13.3079,3.6989,-,0.0000
sFC,nan,-39.0808,-38.4995,-63.7805,-18.3326,-4.3804,-23.0502,-51.2965,-81.2367,-
