,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.9378e-07,7.1741e-03,8.1183e-05,1.9745e-13,4.5133e-09,9.4916e-05,2.8949e-04,2.2999e-20
DCC_joint,,2.9378e-07,,6.4620e-10,4.9312e-01,1.1576e-10,1.2020e-03,2.4402e-01,2.7599e-01,7.6794e-19
DCC_bivariate_loop,,7.1741e-03,6.4620e-10,,2.1793e-06,1.0396e-14,5.4926e-11,4.7479e-07,2.2869e-06,1.9587e-22
SW_cross_validated,,8.1183e-05,4.9312e-01,2.1793e-06,,4.4852e-07,1.1134e-01,1.7548e-01,1.8643e-01,6.4512e-12
SW_15,,1.9745e-13,1.1576e-10,1.0396e-14,4.4852e-07,,1.0256e-07,4.7173e-10,1.5578e-09,2.9789e-09
SW_30,,4.5133e-09,1.2020e-03,5.4926e-11,1.1134e-01,1.0256e-07,,4.9815e-04,9.8900e-04,3.2744e-15
SW_60,,9.4916e-05,2.4402e-01,4.7479e-07,1.7548e-01,4.7173e-10,4.9815e-04,,9.7472e-01,4.8864e-16
SW_120,,2.8949e-04,2.7599e-01,2.2869e-06,1.8643e-01,1.5578e-09,9.8900e-04,9.7472e-01,,5.4421e-15
sFC,,2.2999e-20,7.6794e-19,1.9587e-22,6.4512e-12,2.9789e-09,3.2744e-15,4.8864e-16,5.4421e-15,
