,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
109,0.843,0.840,1.142,0.950,1.147,0.943,0.943,1.132,1.040,0.903,0.881
110,0.861,0.854,1.191,0.903,0.966,0.943,0.943,0.944,0.979,0.852,0.881
111,0.853,0.749,1.202,1.032,0.936,0.943,0.943,0.938,0.898,0.854,0.881
112,0.865,0.837,1.106,0.848,0.912,0.943,0.943,1.312,0.956,0.872,0.881
113,0.876,0.840,0.884,1.064,1.155,0.943,0.943,0.868,0.868,0.682,0.881
114,0.867,0.841,1.144,1.106,0.939,0.943,0.943,1.563,0.854,0.768,0.881
115,0.870,0.836,1.116,1.039,0.982,0.943,0.943,1.138,0.743,0.882,0.881
116,0.816,0.861,1.043,1.005,1.161,0.943,0.943,0.934,0.822,0.838,0.881
117,0.842,0.756,1.213,1.069,0.953,0.943,0.943,0.971,0.915,0.889,0.881
118,0.845,0.840,1.102,1.076,0.981,0.943,0.943,0.905,0.760,0.881,0.881
119,0.891,0.835,1.118,0.850,1.008,0.943,0.943,1.031,0.886,0.847,0.881
120,0.891,0.886,1.102,1.003,1.035,0.943,0.943,0.949,1.305,0.835,0.881
121,0.896,0.843,1.003,1.134,0.943,0.943,0.943,1.069,0.859,0.889,0.881
122,0.897,0.859,1.469,0.952,0.998,0.943,0.943,1.444,0.867,0.829,0.881
123,0.861,0.836,1.086,1.112,0.911,0.943,0.943,1.005,0.775,0.855,0.881
124,0.851,0.845,1.023,1.010,1.164,0.943,0.943,0.867,0.825,0.886,0.881
125,0.862,0.767,1.074,1.009,0.878,0.943,0.943,0.911,0.782,0.891,0.881
126,0.898,0.830,1.011,1.062,1.082,0.943,0.943,0.919,0.904,0.860,0.881
127,0.864,0.863,1.096,1.070,0.804,0.943,0.943,1.280,0.819,0.859,0.881
128,0.856,0.882,0.943,1.120,0.929,0.943,0.943,0.919,0.923,0.858,0.881
129,0.851,0.854,1.172,1.052,0.904,0.943,0.943,0.881,0.890,0.830,0.881
130,0.863,0.829,0.958,1.079,1.122,0.943,0.943,0.894,0.706,0.859,0.881
131,0.846,0.867,1.164,0.731,0.864,0.943,0.943,0.954,0.741,0.897,0.881
132,0.864,0.800,1.064,1.195,0.860,0.943,0.943,0.881,0.851,0.927,0.881
133,0.825,0.835,1.025,1.109,0.945,0.943,0.943,0.880,0.845,0.856,0.881
134,0.867,0.839,1.078,1.076,1.059,0.943,0.943,0.866,0.903,0.829,0.881
135,0.901,0.844,1.106,1.127,0.796,0.943,0.943,0.914,0.899,0.848,0.881
136,0.894,0.864,1.206,0.995,0.879,0.943,0.943,1.089,0.806,0.889,0.881
137,0.859,0.856,1.063,1.300,0.764,0.943,0.943,0.852,0.857,0.855,0.881
138,0.839,0.867,0.996,0.993,1.061,0.943,0.943,1.078,0.800,0.938,0.881
139,0.839,0.854,1.024,1.191,1.075,0.943,0.943,1.197,1.107,0.841,0.881
140,0.872,0.862,1.077,1.011,0.968,0.943,0.943,1.176,0.898,0.879,0.881
141,0.879,0.779,1.132,1.104,1.020,0.943,0.943,1.089,0.909,0.846,0.881
142,0.857,0.844,1.232,1.235,0.869,0.943,0.943,0.920,0.749,0.846,0.881
143,0.873,0.830,1.083,0.980,1.031,0.943,0.943,0.934,0.846,0.852,0.881
144,0.848,0.853,1.100,0.891,1.034,0.943,0.943,0.928,0.892,0.872,0.881
145,0.863,0.861,1.020,1.251,1.016,0.943,0.943,0.902,0.848,0.862,0.881
146,0.857,0.895,1.039,0.975,0.974,0.943,0.943,0.960,0.852,0.752,0.881
147,0.877,0.826,1.109,0.960,0.818,0.943,0.943,1.003,0.884,0.858,0.881
148,0.752,0.861,1.099,0.998,0.834,0.943,0.943,1.055,0.808,0.846,0.881
149,0.917,0.902,1.072,1.080,0.995,0.943,0.943,0.867,0.851,0.850,0.881
150,0.928,0.830,1.000,1.099,0.944,0.943,0.943,0.951,0.799,0.863,0.881
151,0.872,0.856,1.070,1.064,0.802,0.943,0.943,0.940,0.757,0.901,0.881
152,0.863,0.851,1.084,1.134,1.067,0.943,0.943,0.966,0.729,0.857,0.881
153,0.885,0.836,1.082,1.015,0.908,0.943,0.943,0.928,0.755,0.892,0.881
154,0.907,0.842,1.039,0.894,0.978,0.943,0.943,0.992,0.963,0.875,0.881
155,0.911,0.853,1.127,1.174,0.883,0.943,0.943,0.879,0.863,0.869,0.881
156,0.849,0.860,1.019,0.919,0.898,0.943,0.943,0.984,0.803,0.958,0.881
157,0.853,0.829,1.063,1.145,0.924,0.943,0.943,1.338,0.914,0.855,0.881
158,0.862,0.895,1.029,0.822,1.028,0.943,0.943,0.916,1.150,0.804,0.881
159,0.877,0.807,1.086,1.048,0.847,0.943,0.943,0.892,0.859,0.879,0.881
160,0.745,0.749,1.181,1.042,1.104,0.943,0.943,0.979,0.743,0.868,0.881
161,0.844,0.862,1.114,0.956,0.864,0.943,0.943,0.938,0.942,0.855,0.881
162,0.910,0.913,1.098,0.815,0.928,0.943,0.943,1.021,0.926,0.854,0.881
163,0.847,0.863,1.190,0.943,0.988,0.943,0.943,1.019,0.836,0.878,0.881
164,0.881,0.852,1.206,1.067,1.069,0.943,0.943,1.184,0.847,0.867,0.881
165,0.879,0.852,1.073,0.870,0.806,0.943,0.943,1.361,0.802,0.869,0.881
166,0.896,0.910,0.932,0.782,0.917,0.943,0.943,1.064,1.043,0.846,0.881
167,0.868,0.870,1.164,1.178,0.898,0.943,0.943,0.982,1.302,0.887,0.881
168,0.879,0.867,1.006,0.852,0.999,0.943,0.943,0.931,0.846,0.845,0.881
169,0.898,0.827,1.058,1.130,0.972,0.943,0.943,1.063,0.898,0.871,0.881
170,0.851,0.859,1.100,1.078,0.967,0.943,0.943,1.020,0.763,0.850,0.881
171,0.874,0.851,1.099,1.036,1.116,0.943,0.943,0.999,0.800,0.855,0.881
172,0.919,0.849,1.070,0.968,0.953,0.943,0.943,0.960,1.065,0.860,0.881
173,0.869,0.830,1.191,1.042,0.832,0.943,0.943,1.419,0.932,0.877,0.881
174,0.858,0.845,1.152,1.028,0.926,0.943,0.943,1.013,0.822,0.834,0.881
175,0.878,0.838,1.079,1.053,1.214,0.943,0.943,1.010,0.755,0.853,0.881
176,0.847,0.841,1.063,1.078,0.940,0.943,0.943,1.314,0.839,0.860,0.881
177,0.856,0.871,1.160,0.996,0.867,0.943,0.943,1.468,0.902,0.875,0.881
178,0.858,0.790,1.136,1.173,0.961,0.943,0.943,0.962,0.766,0.851,0.881
179,0.883,0.852,1.112,0.852,0.936,0.943,0.943,1.375,0.865,0.840,0.881
180,0.868,0.845,1.164,0.926,1.027,0.943,0.943,0.952,0.935,0.845,0.881
181,0.853,0.858,1.092,1.043,0.908,0.943,0.943,1.039,1.361,0.874,0.881
182,0.858,0.792,1.363,0.991,0.827,0.943,0.943,0.824,0.865,0.859,0.881
183,0.939,0.840,1.083,0.942,0.957,0.943,0.943,1.772,0.876,0.840,0.881
184,0.864,0.849,1.148,1.198,1.049,0.943,0.943,1.385,0.682,0.848,0.881
185,0.875,0.797,1.119,1.209,0.892,0.943,0.943,0.900,1.013,0.956,0.881
186,0.880,0.848,1.170,1.203,0.836,0.943,0.943,1.372,0.877,0.877,0.881
187,0.866,0.862,1.129,0.810,0.942,0.943,0.943,0.935,0.818,0.884,0.881
188,0.863,0.863,1.109,1.058,0.816,0.943,0.943,1.366,0.837,0.875,0.881
189,0.845,0.821,1.288,1.121,0.988,0.943,0.943,1.126,0.994,0.881,0.881
190,0.875,0.848,1.190,0.956,0.976,0.943,0.943,0.971,1.008,0.834,0.881
191,0.889,0.827,1.081,1.042,0.973,0.943,0.943,0.945,0.842,0.808,0.881
192,0.859,0.850,0.994,1.103,0.946,0.943,0.943,1.155,1.118,0.935,0.881
193,0.879,0.876,1.075,1.194,1.086,0.943,0.943,1.397,0.785,0.750,0.881
194,0.868,0.853,0.988,0.954,0.835,0.943,0.943,0.984,0.903,0.870,0.881
195,0.898,0.785,1.008,1.011,0.749,0.943,0.943,0.893,0.798,0.845,0.881
196,0.903,0.847,1.036,1.036,1.106,0.943,0.943,1.268,1.188,0.851,0.881
197,0.882,0.878,1.325,1.147,1.120,0.943,0.943,1.126,1.318,0.849,0.881
198,0.855,0.863,1.147,1.040,0.936,0.943,0.943,1.114,0.752,0.880,0.881
199,0.874,0.922,1.060,1.003,0.943,0.943,0.943,0.978,0.911,0.881,0.881
