,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,3.12,,3.79,1.71,3.11,15.87,21.70
SVWP,0.02,,3.04,,3.70,1.65,3.02,15.42,20.97
DCC_joint,3.12,3.04,,,1.04,1.32,0.12,13.78,20.59
SW_cross_validated,,,,,,,,,
SW_15,3.79,3.70,1.04,,,2.16,1.18,10.43,15.27
SW_30,1.71,1.65,1.32,,2.16,,1.24,13.94,19.69
SW_60,3.11,3.02,0.12,,1.18,1.24,,14.70,22.35
SW_120,15.87,15.42,13.78,,10.43,13.94,14.70,,7.71
sFC,21.70,20.97,20.59,,15.27,19.69,22.35,7.71,
