,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,1.03,,3.89,1.74,1.17,2.54,29.36
SVWP,0.06,,0.92,,3.73,1.62,1.06,2.39,27.42
DCC_joint,1.03,0.92,,,3.17,0.83,0.18,1.65,31.71
SW_cross_validated,,,,,,,,,
SW_15,3.89,3.73,3.17,,,2.28,2.92,1.69,19.42
SW_30,1.74,1.62,0.83,,2.28,,0.63,0.73,26.30
SW_60,1.17,1.06,0.18,,2.92,0.63,,1.41,29.19
SW_120,2.54,2.39,1.65,,1.69,0.73,1.41,,27.26
sFC,29.36,27.42,31.71,,19.42,26.30,29.19,27.26,
