,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.00,1.58,,3.39,1.02,0.54,2.10,0.75
SVWP,0.00,,1.57,,3.39,1.02,0.55,2.10,0.74
DCC_joint,1.58,1.57,,,4.11,1.89,1.57,3.14,1.17
SW_cross_validated,,,,,,,,,
SW_15,3.39,3.39,4.11,,,2.03,2.58,1.74,3.80
SW_30,1.02,1.02,1.89,,2.03,,0.46,0.56,1.42
SW_60,0.54,0.55,1.57,,2.58,0.46,,1.15,1.00
SW_120,2.10,2.10,3.14,,1.74,0.56,1.15,,2.72
sFC,0.75,0.74,1.17,,3.80,1.42,1.00,2.72,
