,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,18.81,17.68,12.19,20.69,21.43,19.61,4.40
DCC_bivariate_loop,,,18.81,,4.50,2.87,0.85,0.18,1.61,28.87
SW_cross_validated,,,17.68,4.50,,0.31,4.32,5.47,3.30,34.41
SW_15,,,12.19,2.87,0.31,,2.44,3.22,1.82,17.19
SW_30,,,20.69,0.85,4.32,2.44,,1.19,0.90,36.71
SW_60,,,21.43,0.18,5.47,3.22,1.19,,2.05,36.95
SW_120,,,19.61,1.61,3.30,1.82,0.90,2.05,,34.45
sFC,,,4.40,28.87,34.41,17.19,36.71,36.95,34.45,
