,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,21.81,2.75,2.45,5.83,3.47,1.19,1.59,26.89
DCC_joint,,21.81,,22.64,14.92,15.71,24.04,21.37,18.71,3.19
DCC_bivariate_loop,,2.75,22.64,,0.37,3.75,0.69,1.51,0.85,30.46
SW_cross_validated,,2.45,14.92,0.37,,2.48,0.10,1.49,1.00,17.72
SW_15,,5.83,15.71,3.75,2.48,,3.35,4.80,3.96,20.36
SW_30,,3.47,24.04,0.69,0.10,3.35,,2.20,1.44,34.34
SW_60,,1.19,21.37,1.51,1.49,4.80,2.20,,0.49,26.90
SW_120,,1.59,18.71,0.85,1.00,3.96,1.44,0.49,,22.86
sFC,,26.89,3.19,30.46,17.72,20.36,34.34,26.90,22.86,
