,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0017,0.0303
DCC_joint,nan,1.8601,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,1.5639,-0.3094,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.819
SW_cross_validated,nan,-7.4178,-11.2212,-10.6163,-,0.0000,0.0006,1.,1.,0.0000
SW_15,nan,-13.6033,-16.4564,-16.0422,-9.506,-,0.0056,0.0000,0.0000,0.0000
SW_30,nan,-11.1484,-14.8122,-14.2563,-5.7889,4.7646,-,0.0176,0.0005,0.0000
SW_60,nan,-7.3254,-10.4381,-9.9586,-0.8883,8.1186,4.243,-,1.,0.0000
SW_120,nan,-5.3187,-7.9584,-7.5514,1.2865,9.3498,5.8863,1.8638,-,0.0000
sFC,nan,3.9985,2.1494,2.4906,19.8526,20.5658,21.5555,15.7653,11.9399,-
