,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.37,4.94,6.71,35.24,20.33,12.66,8.17,3.29
DCC_joint,,3.37,,1.63,3.41,27.33,15.74,9.33,5.27,0.23
DCC_bivariate_loop,,4.94,1.63,,1.76,23.85,13.50,7.62,3.76,-1.31
SW_cross_validated,,6.71,3.41,1.76,,20.81,11.33,5.85,2.14,-3.00
SW_15,,35.24,27.33,23.85,20.81,,-7.78,-12.01,-15.74,-25.00
SW_30,,20.33,15.74,13.50,11.33,-7.78,,-4.50,-8.00,-14.62
SW_60,,12.66,9.33,7.62,5.85,-12.01,-4.50,,-3.33,-8.69
SW_120,,8.17,5.27,3.76,2.14,-15.74,-8.00,-3.33,,-4.84
sFC,,3.29,0.23,-1.31,-3.00,-25.00,-14.62,-8.69,-4.84,
