,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-3.04,4.59,10.74,4.32,2.60,4.51,-0.42
DCC_bivariate_loop,,,-3.04,,6.16,11.86,5.54,3.43,5.21,2.97
SW_cross_validated,,,4.59,6.16,,6.13,0.73,0.33,2.45,-4.93
SW_15,,,10.74,11.86,6.13,,-4.71,-3.76,-1.27,-11.06
SW_30,,,4.32,5.54,0.73,-4.71,,-0.18,1.89,-4.54
SW_60,,,2.60,3.43,0.33,-3.76,-0.18,,1.78,-2.71
SW_120,,,4.51,5.21,2.45,-1.27,1.89,1.78,,-4.62
sFC,,,-0.42,2.97,-4.93,-11.06,-4.54,-2.71,-4.62,
