,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.83,0.70,3.32,6.08,4.99,3.28,2.38,1.79
DCC_joint,,0.83,,0.14,5.02,7.36,6.62,4.67,3.56,0.96
DCC_bivariate_loop,,0.70,0.14,,4.75,7.17,6.38,4.45,3.38,1.11
SW_cross_validated,,3.32,5.02,4.75,,4.25,2.59,0.40,0.58,8.88
SW_15,,6.08,7.36,7.17,4.25,,2.13,3.63,4.18,9.20
SW_30,,4.99,6.62,6.38,2.59,2.13,,1.90,2.63,9.64
SW_60,,3.28,4.67,4.45,0.40,3.63,1.90,,0.83,7.05
SW_120,,2.38,3.56,3.38,0.58,4.18,2.63,0.83,,5.34
sFC,,1.79,0.96,1.11,8.88,9.20,9.64,7.05,5.34,
