,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000
DCC_joint,nan,-68.8029,-,0.0000,1.,0.0000,0.0000,0.0000,0.0000,0.0196
DCC_bivariate_loop,nan,-8.8257,34.4106,-,0.0000,1.,0.0258,1.,0.0000,0.0000
SW_cross_validated,nan,-15.8508,-0.8468,-12.0335,-,0.0000,0.0000,0.0000,0.0961,1.
SW_15,nan,-11.7219,38.611,-1.4086,11.6266,-,0.0002,0.3786,0.0000,0.0000
SW_30,nan,-6.3866,60.9445,4.072,14.0064,6.3661,-,0.0398,0.0000,0.0000
SW_60,nan,-9.9574,51.2945,1.023,12.7847,2.8551,-3.8762,-,0.0000,0.0000
SW_120,nan,-54.4626,21.3468,-26.2116,3.4806,-28.7301,-46.7867,-38.6836,-,0.0000
sFC,nan,-73.2622,-4.1953,-36.0156,0.4993,-40.7514,-65.1542,-54.6299,-27.905,-
