,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.92,-12.18,7.65,-6.89,-10.33,-9.44,1.73,2.67
DCC_joint,,2.92,,-14.37,6.73,-8.22,-11.61,-10.60,-0.20,-0.40
DCC_bivariate_loop,,-12.18,-14.37,,16.28,2.27,-1.44,-1.13,12.51,14.25
SW_cross_validated,,7.65,6.73,16.28,,-10.49,-13.53,-12.50,-5.14,-6.90
SW_15,,-6.89,-8.22,2.27,-10.49,,-3.20,-2.85,7.49,8.13
SW_30,,-10.33,-11.61,-1.44,-13.53,-3.20,,0.21,10.79,11.53
SW_60,,-9.44,-10.60,-1.13,-12.50,-2.85,0.21,,9.92,10.52
SW_120,,1.73,-0.20,12.51,-5.14,7.49,10.79,9.92,,0.02
sFC,,2.67,-0.40,14.25,-6.90,8.13,11.53,10.52,0.02,
