,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-42.06,-39.54,-27.26,-46.26,-47.92,-43.86,9.83
DCC_bivariate_loop,,,-42.06,,10.06,6.42,1.91,-0.40,3.60,64.56
SW_cross_validated,,,-39.54,10.06,,-0.70,-9.65,-12.23,-7.38,76.94
SW_15,,,-27.26,6.42,-0.70,,-5.45,-7.20,-4.06,38.45
SW_30,,,-46.26,1.91,-9.65,-5.45,,-2.66,2.01,82.08
SW_60,,,-47.92,-0.40,-12.23,-7.20,-2.66,,4.59,82.63
SW_120,,,-43.86,3.60,-7.38,-4.06,2.01,4.59,,77.04
sFC,,,9.83,64.56,76.94,38.45,82.08,82.63,77.04,
