,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.1005,0.0157
DCC_joint,,0.0092,,0.0000,0.0000,0.0000,0.0000,0.0000,0.8417,0.6959
DCC_bivariate_loop,,0.0000,0.0000,,0.0000,0.0358,0.1678,0.2747,0.0000,0.0000
SW_cross_validated,,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0001,0.0000
SW_15,,0.0000,0.0000,0.0358,0.0000,,0.0050,0.0105,0.0000,0.0000
SW_30,,0.0000,0.0000,0.1678,0.0000,0.0050,,0.8336,0.0000,0.0000
SW_60,,0.0000,0.0000,0.2747,0.0000,0.0105,0.8336,,0.0000,0.0000
SW_120,,0.1005,0.8417,0.0000,0.0001,0.0000,0.0000,0.0000,,0.9865
sFC,,0.0157,0.6959,0.0000,0.0000,0.0000,0.0000,0.0000,0.9865,
