,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8381e-05,2.5549e-03,2.2269e-06,2.4420e-18,1.2121e-14,1.3361e-11,6.4531e-09,2.1645e-01
DCC_joint,,1.8381e-05,,1.8612e-03,1.2446e-10,1.2194e-23,8.0000e-21,4.8203e-18,2.2118e-14,9.7855e-07
DCC_bivariate_loop,,2.5549e-03,1.8612e-03,,1.7687e-09,8.4683e-23,1.0186e-19,8.9455e-17,3.7769e-13,2.6255e-03
SW_cross_validated,,2.2269e-06,1.2446e-10,1.7687e-09,,1.3006e-14,4.1424e-09,3.5110e-04,1.7821e-01,3.2204e-08
SW_15,,2.4420e-18,1.2194e-23,8.4683e-23,1.3006e-14,,2.1470e-15,4.9359e-18,5.2437e-17,3.2967e-22
SW_30,,1.2121e-14,8.0000e-21,1.0186e-19,4.1424e-09,2.1470e-15,,3.7769e-10,8.8520e-11,7.3964e-19
SW_60,,1.3361e-11,4.8203e-18,8.9455e-17,3.5110e-04,4.9359e-18,3.7769e-10,,5.4779e-04,1.1745e-15
SW_120,,6.4531e-09,2.2118e-14,3.7769e-13,1.7821e-01,5.2437e-17,8.8520e-11,5.4779e-04,,6.7592e-12
sFC,,2.1645e-01,9.7855e-07,2.6255e-03,3.2204e-08,3.2967e-22,7.3964e-19,1.1745e-15,6.7592e-12,
