,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-8.45,-5.67,5.54,37.40,20.49,13.42,8.98,-4.12
DCC_joint,,-8.45,,3.23,12.70,81.45,46.19,32.55,23.21,7.01
DCC_bivariate_loop,,-5.67,3.23,,10.51,62.68,36.12,25.40,18.20,2.70
SW_cross_validated,,5.54,12.70,10.51,,20.64,8.89,3.93,0.99,-9.48
SW_15,,37.40,81.45,62.68,20.64,,-27.36,-34.90,-34.79,-73.91
SW_30,,20.49,46.19,36.12,8.89,-27.36,,-9.43,-13.15,-39.48
SW_60,,13.42,32.55,25.40,3.93,-34.90,-9.43,,-4.68,-26.37
SW_120,,8.98,23.21,18.20,0.99,-34.79,-13.15,-4.68,,-17.82
sFC,,-4.12,7.01,2.70,-9.48,-73.91,-39.48,-26.37,-17.82,
