,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.48,1.88,2.24,13.60,8.18,5.17,3.08,1.17
DCC_joint,,2.48,,1.44,5.32,37.85,25.65,18.48,7.97,2.09
DCC_bivariate_loop,,1.88,1.44,,4.78,40.47,26.98,18.96,7.35,1.07
SW_cross_validated,,2.24,5.32,4.78,,10.04,4.82,1.94,0.44,3.90
SW_15,,13.60,37.85,40.47,10.04,,16.11,25.01,13.33,26.53
SW_30,,8.18,25.65,26.98,4.82,16.11,,9.20,6.05,17.03
SW_60,,5.17,18.48,18.96,1.94,25.01,9.20,,1.99,11.62
SW_120,,3.08,7.97,7.35,0.44,13.33,6.05,1.99,,5.75
sFC,,1.17,2.09,1.07,3.90,26.53,17.03,11.62,5.75,
