,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.78,2.54,2.48,16.75,9.18,6.01,4.02,1.84
DCC_joint,,3.78,,1.45,5.68,36.43,20.66,14.56,10.38,3.13
DCC_bivariate_loop,,2.54,1.45,,4.70,28.03,16.15,11.36,8.14,1.21
SW_cross_validated,,2.48,5.68,4.70,,9.23,3.97,1.76,0.44,4.24
SW_15,,16.75,36.43,28.03,9.23,,12.24,15.61,15.56,33.05
SW_30,,9.18,20.66,16.15,3.97,12.24,,4.22,5.88,17.65
SW_60,,6.01,14.56,11.36,1.76,15.61,4.22,,2.09,11.79
SW_120,,4.02,10.38,8.14,0.44,15.56,5.88,2.09,,7.97
sFC,,1.84,3.13,1.21,4.24,33.05,17.65,11.79,7.97,
